id,source,source_object_id,name,display_name,enabled,account_type,last_seen,raw_json,updated_at
61,ENTRA,01bd7f9b-5216-48cb-b4d6-b62718f4136f,Rapid Build Dev,Rapid Build Dev,1,Application,,"{""id"": ""01bd7f9b-5216-48cb-b4d6-b62718f4136f"", ""appId"": ""726154c6-4f8b-423b-b22d-96dc525d409a"", ""displayName"": ""Rapid Build Dev"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
62,ENTRA,01bd90f6-3c2e-4ec1-9ebd-744133cb31b0,Planview Portfolios,Planview Portfolios,1,Application,,"{""id"": ""01bd90f6-3c2e-4ec1-9ebd-744133cb31b0"", ""appId"": ""1727959c-5f16-449f-92f6-dcaaf6f6305b"", ""displayName"": ""Planview Portfolios"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
63,ENTRA,01be786d-7a4f-459b-a761-be9c9bac2ced,training-aks-v2-agentpool,training-aks-v2-agentpool,1,ManagedIdentity,,"{""id"": ""01be786d-7a4f-459b-a761-be9c9bac2ced"", ""appId"": ""cfbfff26-fa6c-40fe-95b2-64295d344b97"", ""displayName"": ""training-aks-v2-agentpool"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
64,ENTRA,01c4f7a5-3324-43e5-9dfc-90613dffb890,MIP Exchange Solutions - ODB,MIP Exchange Solutions - ODB,1,Application,,"{""id"": ""01c4f7a5-3324-43e5-9dfc-90613dffb890"", ""appId"": ""8adc51cc-7477-49a4-be4e-263946b4d561"", ""displayName"": ""MIP Exchange Solutions - ODB"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
65,ENTRA,01c71cc0-f67b-44e9-92d5-ce7df05bd1d3,Sales Opportunity Agent - Custom Research (Microsoft Copilot Studio),Sales Opportunity Agent - Custom Research (Microsoft Copilot Studio),1,ServiceIdentity,,"{""@odata.type"": ""#microsoft.graph.agentIdentity"", ""id"": ""01c71cc0-f67b-44e9-92d5-ce7df05bd1d3"", ""appId"": ""01c71cc0-f67b-44e9-92d5-ce7df05bd1d3"", ""displayName"": ""Sales Opportunity Agent - Custom Research (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""ServiceIdentity"", ""tags"": []}",2026-06-11 19:29:40
66,ENTRA,01d3132b-e5a0-40aa-9ca9-6f09f36d05dd,PaloAlto XSOAR,PaloAlto XSOAR,1,Application,,"{""id"": ""01d3132b-e5a0-40aa-9ca9-6f09f36d05dd"", ""appId"": ""0566c055-2d5b-4c6a-aa90-722219612174"", ""displayName"": ""PaloAlto XSOAR"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
67,ENTRA,01d734ee-f6e1-4cd2-a8bf-f7d467d770f5,O365API,O365API,1,Application,,"{""id"": ""01d734ee-f6e1-4cd2-a8bf-f7d467d770f5"", ""appId"": ""251562de-f887-432f-bffc-65782117edf1"", ""displayName"": ""O365API"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
68,ENTRA,01e32554-fd2a-4f93-ae3c-91c48f73249e,Workflow,Workflow,1,Legacy,,"{""id"": ""01e32554-fd2a-4f93-ae3c-91c48f73249e"", ""appId"": ""c076bf76-2c5a-4f60-8244-f2728d3851f6"", ""displayName"": ""Workflow"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
69,ENTRA,01f12498-d2b4-4d0c-8e9a-8dbc1871313b,CVExBackupApp1667318155,CVExBackupApp1667318155,1,Application,,"{""id"": ""01f12498-d2b4-4d0c-8e9a-8dbc1871313b"", ""appId"": ""ce077a41-d39b-41b9-8755-d0a6d9ca8e32"", ""displayName"": ""CVExBackupApp1667318155"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
70,ENTRA,01f41b53-4b7b-4cf4-b7cf-cd1ab9c75809,Garmin Connect,Garmin Connect,1,Application,,"{""id"": ""01f41b53-4b7b-4cf4-b7cf-cd1ab9c75809"", ""appId"": ""515337af-08a0-4320-8ec3-a3ec8814932f"", ""displayName"": ""Garmin Connect"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
71,ENTRA,0202ab14-caf4-4294-898f-c27e887ccc67,VeeamAzureApp505281c6-676b-4a41-b946-88523e01381d,VeeamAzureApp505281c6-676b-4a41-b946-88523e01381d,1,Application,,"{""id"": ""0202ab14-caf4-4294-898f-c27e887ccc67"", ""appId"": ""a18488a4-3d20-4a51-ba9c-379953b9de41"", ""displayName"": ""VeeamAzureApp505281c6-676b-4a41-b946-88523e01381d"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
72,ENTRA,020fca54-fde4-4b90-a8fe-4f0a9392d499,CAONSTR-AP04,CAONSTR-AP04,1,ManagedIdentity,,"{""id"": ""020fca54-fde4-4b90-a8fe-4f0a9392d499"", ""appId"": ""d68af1eb-518d-4465-8e87-f8b45ce9c876"", ""displayName"": ""CAONSTR-AP04"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
73,ENTRA,0214251b-f141-4482-92b5-2c8fc08eb097,Azure Kubernetes Service AAD Server,Azure Kubernetes Service AAD Server,1,Application,,"{""id"": ""0214251b-f141-4482-92b5-2c8fc08eb097"", ""appId"": ""6dae42f8-4368-4678-94ff-3960e28e3630"", ""displayName"": ""Azure Kubernetes Service AAD Server"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
74,ENTRA,0217e7da-59fe-4af0-8e81-26e689b15467,Microsoft Defender for Cloud for AI,Microsoft Defender for Cloud for AI,1,Application,,"{""id"": ""0217e7da-59fe-4af0-8e81-26e689b15467"", ""appId"": ""1efb1569-5fd6-4938-8b8d-9f3aa07c658d"", ""displayName"": ""Microsoft Defender for Cloud for AI"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""disableLegacyUserImpersonationClient"", ""disableLegacyUserImpersonationResource"", ""GitCreatedApp""]}",2026-06-11 19:29:40
75,ENTRA,021d36a8-9f31-49c6-bf25-16a254a90e8a,Identity_ERD_EMEA,Identity_ERD_EMEA,1,ManagedIdentity,,"{""id"": ""021d36a8-9f31-49c6-bf25-16a254a90e8a"", ""appId"": ""1b33a899-3fc6-4264-9e37-e2d4f2f7fdc1"", ""displayName"": ""Identity_ERD_EMEA"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
76,ENTRA,021dec45-7cac-4a90-b07d-451b53a47c87,USOHWAR-AP57,USOHWAR-AP57,1,ManagedIdentity,,"{""id"": ""021dec45-7cac-4a90-b07d-451b53a47c87"", ""appId"": ""3734b913-04e0-4840-8c33-2a3a8de0a2a5"", ""displayName"": ""USOHWAR-AP57"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
77,ENTRA,023a4c4d-fac3-434e-afba-88f33197598f,avdappp-69,avdappp-69,1,ManagedIdentity,,"{""id"": ""023a4c4d-fac3-434e-afba-88f33197598f"", ""appId"": ""819b1f6a-7ae1-43d6-bf1f-2ddeb9bc4a2c"", ""displayName"": ""avdappp-69"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
78,ENTRA,023afd0f-3a05-4de2-984f-e905ea26d1a8,NLNHSRK-TS13,NLNHSRK-TS13,1,ManagedIdentity,,"{""id"": ""023afd0f-3a05-4de2-984f-e905ea26d1a8"", ""appId"": ""3e25ef9a-d8df-44f1-a4cf-1beda85a0e59"", ""displayName"": ""NLNHSRK-TS13"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
79,ENTRA,023dafc0-571a-4031-ac0d-0546ef7b5088,CNSHAT-DB108,CNSHAT-DB108,1,ManagedIdentity,,"{""id"": ""023dafc0-571a-4031-ac0d-0546ef7b5088"", ""appId"": ""5540dbcf-e6df-47a0-8e1b-5adf0a5f8fe7"", ""displayName"": ""CNSHAT-DB108"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
80,ENTRA,0249bc2d-0d01-420c-a678-4d32bf2fb997,People Net,People Net,1,Application,,"{""id"": ""0249bc2d-0d01-420c-a678-4d32bf2fb997"", ""appId"": ""e7b0d948-5209-463d-8b96-daac45db794f"", ""displayName"": ""People Net"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
81,ENTRA,026078a3-f306-4fce-aa8d-796b8e700cad,USMITRY-FS08,USMITRY-FS08,1,ManagedIdentity,,"{""id"": ""026078a3-f306-4fce-aa8d-796b8e700cad"", ""appId"": ""a434dfa7-49e3-429f-a9b8-3bd4da8ff3e4"", ""displayName"": ""USMITRY-FS08"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
82,ENTRA,02648589-ecd9-472e-8abc-d9eee8750487,MyFiles,MyFiles,0,Application,,"{""id"": ""02648589-ecd9-472e-8abc-d9eee8750487"", ""appId"": ""d5e6af94-cdf0-4cf4-bc48-f9bfba16b189"", ""displayName"": ""MyFiles"", ""accountEnabled"": false, ""servicePrincipalType"": ""Application"", ""tags"": [""guidedSetupCreatedOrUpdated"", ""appModelVersion:2"", ""accessTokenVersion:1"", ""availableToOtherTenants:true"", ""supportsConvergence:true"", ""emailAddress:myfiles.sec@samsung.com"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
83,ENTRA,02656a3b-ed5c-4917-8a3d-2dc8c4368758,Aptiv Brand Center,Aptiv Brand Center,1,Application,,"{""id"": ""02656a3b-ed5c-4917-8a3d-2dc8c4368758"", ""appId"": ""3bd3263b-8677-489b-865f-eb4e5c40f28e"", ""displayName"": ""Aptiv Brand Center"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""8adf8e6e-67b2-4cf2-a259-e3dc5476c621"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
84,ENTRA,0279b079-9a56-4240-8c81-42b1093515cf,DEWUP-DB33,DEWUP-DB33,1,ManagedIdentity,,"{""id"": ""0279b079-9a56-4240-8c81-42b1093515cf"", ""appId"": ""029cbde4-9d27-4665-b9ed-e26f58ac8425"", ""displayName"": ""DEWUP-DB33"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
85,ENTRA,027a47ae-e829-487f-adf0-63cd1d195b12,mlper2-kube-AKS,mlper2-kube-AKS,1,Application,,"{""id"": ""027a47ae-e829-487f-adf0-63cd1d195b12"", ""appId"": ""4fb07cfb-45d9-4b58-be7c-e5760900a44f"", ""displayName"": ""mlper2-kube-AKS"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
86,ENTRA,027d1d4c-7fb5-4e9a-b065-a16a2474a751,Snyk Azure Marketplace Listing,Snyk Azure Marketplace Listing,1,Application,,"{""id"": ""027d1d4c-7fb5-4e9a-b065-a16a2474a751"", ""appId"": ""5533edbd-f461-4084-9ad0-e257c2f45185"", ""displayName"": ""Snyk Azure Marketplace Listing"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
87,ENTRA,027f575d-ea07-400c-bc74-a20f2171f3fe,MXCHJRZ-AP124,MXCHJRZ-AP124,1,ManagedIdentity,,"{""id"": ""027f575d-ea07-400c-bc74-a20f2171f3fe"", ""appId"": ""ea2b3515-147d-4ae1-be5a-8a3de32ace01"", ""displayName"": ""MXCHJRZ-AP124"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
88,ENTRA,0282ac1d-c3a1-47a6-9fd7-7452af33e747,SGEQSG1-CNDB01,SGEQSG1-CNDB01,1,ManagedIdentity,,"{""id"": ""0282ac1d-c3a1-47a6-9fd7-7452af33e747"", ""appId"": ""37d6b9d5-6bc0-4e42-bee9-29497ec29ceb"", ""displayName"": ""SGEQSG1-CNDB01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
89,ENTRA,028c19cc-c3a4-4a61-af61-f0b11029f231,AZURNAE-AP011,AZURNAE-AP011,1,ManagedIdentity,,"{""id"": ""028c19cc-c3a4-4a61-af61-f0b11029f231"", ""appId"": ""cc49ea99-c64f-45d4-a904-001f6a237d01"", ""displayName"": ""AZURNAE-AP011"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
90,ENTRA,028c8d8a-0c71-4842-9a0c-27053ea6b1a6,Dynamics 365 collaboration with Microsoft Teams,Dynamics 365 collaboration with Microsoft Teams,1,Application,,"{""id"": ""028c8d8a-0c71-4842-9a0c-27053ea6b1a6"", ""appId"": ""a8adde6c-aeb4-4fd6-9d8f-c2dfdecac60a"", ""displayName"": ""Dynamics 365 collaboration with Microsoft Teams"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
91,ENTRA,028f5ef4-face-4e47-8bbd-a6128f92b2de,Microfocus PROD,Microfocus PROD,1,Application,,"{""id"": ""028f5ef4-face-4e47-8bbd-a6128f92b2de"", ""appId"": ""d804b2fa-17c3-4107-a81c-5b51dc9c344e"", ""displayName"": ""Microfocus PROD"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""appModelVersion:2"", ""accessTokenVersion:1"", ""availableToOtherTenants:true"", ""supportsConvergence:true"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
92,ENTRA,029f4180-8d03-488c-b76f-981f22bf3aee,avdeuwpp-62,avdeuwpp-62,1,ManagedIdentity,,"{""id"": ""029f4180-8d03-488c-b76f-981f22bf3aee"", ""appId"": ""57aa93d1-b965-4d26-b42d-41c13d17bff7"", ""displayName"": ""avdeuwpp-62"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
93,ENTRA,02a01f7b-85e2-4e1b-bec5-93d335594e92,GreatSearch,GreatSearch,1,Application,,"{""id"": ""02a01f7b-85e2-4e1b-bec5-93d335594e92"", ""appId"": ""c7c5505b-998b-463f-b3ab-12c36aed8c98"", ""displayName"": ""GreatSearch"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
94,ENTRA,02a1e5d5-9468-4dba-ae03-c99160ff17d3,azeuwpavdad-3,azeuwpavdad-3,1,ManagedIdentity,,"{""id"": ""02a1e5d5-9468-4dba-ae03-c99160ff17d3"", ""appId"": ""73448cf2-8038-4dcb-b82c-27f602451923"", ""displayName"": ""azeuwpavdad-3"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
95,ENTRA,02c25209-c169-4079-b045-23eb8bbdea8a,AWEUCP-TCAP101,AWEUCP-TCAP101,1,ManagedIdentity,,"{""id"": ""02c25209-c169-4079-b045-23eb8bbdea8a"", ""appId"": ""0723fc15-0825-41a6-8328-1da164d798fd"", ""displayName"": ""AWEUCP-TCAP101"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
96,ENTRA,02d876c7-1212-45f3-ad28-99af50e8660b,CENSUS,CENSUS,1,Application,,"{""id"": ""02d876c7-1212-45f3-ad28-99af50e8660b"", ""appId"": ""8416db50-e20e-4149-a888-9693c123b50f"", ""displayName"": ""CENSUS"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
97,ENTRA,02d98a66-ff33-4474-b25d-70678d2878ce,NEXUS-WORKER-NODE-13,NEXUS-WORKER-NODE-13,1,ManagedIdentity,,"{""id"": ""02d98a66-ff33-4474-b25d-70678d2878ce"", ""appId"": ""7f50fbad-b773-4de5-adf7-953968026c86"", ""displayName"": ""NEXUS-WORKER-NODE-13"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
98,ENTRA,02dca964-65e6-43ec-9345-ad864c2adc56,CNSUZ-VSA01,CNSUZ-VSA01,1,ManagedIdentity,,"{""id"": ""02dca964-65e6-43ec-9345-ad864c2adc56"", ""appId"": ""5727c648-fdaf-43e2-a7a9-bd99d5aa6261"", ""displayName"": ""CNSUZ-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
99,ENTRA,02e28d31-7a06-4b36-8936-77f059d45241,MATOPTM-DB01,MATOPTM-DB01,1,ManagedIdentity,,"{""id"": ""02e28d31-7a06-4b36-8936-77f059d45241"", ""appId"": ""7dff4dbf-13d8-4029-995a-9c1bad646631"", ""displayName"": ""MATOPTM-DB01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
100,ENTRA,02e72d7e-b404-4466-8e37-2aa98be6ff4a,avdeuwpp-67,avdeuwpp-67,1,ManagedIdentity,,"{""id"": ""02e72d7e-b404-4466-8e37-2aa98be6ff4a"", ""appId"": ""35bf7c33-be5d-4306-820e-64d9f5f0cca6"", ""displayName"": ""avdeuwpp-67"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
101,ENTRA,02eba2b4-9228-475b-a67a-8e0acdc86405,SAP SSO,SAP SSO,1,Application,,"{""id"": ""02eba2b4-9228-475b-a67a-8e0acdc86405"", ""appId"": ""e4350354-25cd-4350-9e48-477f9cc08deb"", ""displayName"": ""SAP SSO"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
102,ENTRA,03035581-06f8-478d-b2ba-3068e44b5093,Pragmatic Works Training SignIn Service,Pragmatic Works Training SignIn Service,1,Application,,"{""id"": ""03035581-06f8-478d-b2ba-3068e44b5093"", ""appId"": ""215bec4d-0b43-4ebe-8e16-cc08d5832abf"", ""displayName"": ""Pragmatic Works Training SignIn Service"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
103,ENTRA,0316891f-a093-48b2-bb89-e07802d87cd8,Substrate Conversation Intelligence Service,Substrate Conversation Intelligence Service,1,Application,,"{""id"": ""0316891f-a093-48b2-bb89-e07802d87cd8"", ""appId"": ""aa813f0e-407a-459d-93af-805f2bf10f33"", ""displayName"": ""Substrate Conversation Intelligence Service"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
104,ENTRA,031bf1dd-a872-4e4b-b614-5717d76b3262,SEAL All credentials,SEAL All credentials,1,Application,,"{""id"": ""031bf1dd-a872-4e4b-b614-5717d76b3262"", ""appId"": ""38df11dd-582e-4207-be6f-b214675f44a1"", ""displayName"": ""SEAL All credentials"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
105,ENTRA,0332d6dc-00ee-401c-baca-f57bab3a84ce,Sales Profiler Agent (Microsoft Copilot Studio),Sales Profiler Agent (Microsoft Copilot Studio),1,ServiceIdentity,,"{""@odata.type"": ""#microsoft.graph.agentIdentity"", ""id"": ""0332d6dc-00ee-401c-baca-f57bab3a84ce"", ""appId"": ""0332d6dc-00ee-401c-baca-f57bab3a84ce"", ""displayName"": ""Sales Profiler Agent (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""ServiceIdentity"", ""tags"": []}",2026-06-11 19:29:40
106,ENTRA,033365e5-4002-4fc2-b82f-7c285a0b8a65,Drawer,Drawer,1,Application,,"{""id"": ""033365e5-4002-4fc2-b82f-7c285a0b8a65"", ""appId"": ""4eac2ce2-ee70-4805-8a53-f5112643c8a7"", ""displayName"": ""Drawer"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
107,ENTRA,03336e5d-9854-4958-9656-5948eda8ac1c,USFLMIA-AP129,USFLMIA-AP129,1,ManagedIdentity,,"{""id"": ""03336e5d-9854-4958-9656-5948eda8ac1c"", ""appId"": ""dbf629f1-0203-47cc-be7d-2980b6eee392"", ""displayName"": ""USFLMIA-AP129"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
108,ENTRA,0335ac35-5367-4b4a-8be4-646b641322eb,USFLMIATLS-AP04,USFLMIATLS-AP04,1,ManagedIdentity,,"{""id"": ""0335ac35-5367-4b4a-8be4-646b641322eb"", ""appId"": ""de24c678-62fb-499f-9c2c-20fb76a71fad"", ""displayName"": ""USFLMIATLS-AP04"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
109,ENTRA,033fbde9-2e0c-4f3f-9702-dd84f4e6de8a,ROSAN-AP15,ROSAN-AP15,1,ManagedIdentity,,"{""id"": ""033fbde9-2e0c-4f3f-9702-dd84f4e6de8a"", ""appId"": ""54467636-0e7a-490e-afba-e43c28fea206"", ""displayName"": ""ROSAN-AP15"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
110,ENTRA,034a3cf9-6bc6-493d-89ef-4990e12f94b6,AIGraphClient,AIGraphClient,1,Application,,"{""id"": ""034a3cf9-6bc6-493d-89ef-4990e12f94b6"", ""appId"": ""0f6edad5-48f2-4585-a609-d252b1c52770"", ""displayName"": ""AIGraphClient"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
111,ENTRA,0354f6cf-3553-437a-9f85-de3939825fa8,NEO4J PROD,NEO4J PROD,1,Application,,"{""id"": ""0354f6cf-3553-437a-9f85-de3939825fa8"", ""appId"": ""d2c89232-400a-4b3b-a4ed-bd4c02a58e09"", ""displayName"": ""NEO4J PROD"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
112,ENTRA,03597640-beab-4cc5-8f82-8633db3c9f55,WINTEL22TMP,WINTEL22TMP,1,ManagedIdentity,,"{""id"": ""03597640-beab-4cc5-8f82-8633db3c9f55"", ""appId"": ""352d3b55-f452-4df8-9151-8babc2e91546"", ""displayName"": ""WINTEL22TMP"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
113,ENTRA,035f7e7f-ff91-454d-8038-28d145be6563,GSA-Privateaccesstrafficforwardingprofile,GSA-Privateaccesstrafficforwardingprofile,1,Application,,"{""id"": ""035f7e7f-ff91-454d-8038-28d145be6563"", ""appId"": ""d6e2ed01-2996-49c4-9f31-fbe2a1da2a63"", ""displayName"": ""GSA-Privateaccesstrafficforwardingprofile"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
114,ENTRA,0360a104-adce-44e4-a073-ca1a92595327,MLflow,MLflow,1,Application,,"{""id"": ""0360a104-adce-44e4-a073-ca1a92595327"", ""appId"": ""77d48de3-3a35-48d7-9878-f133e4a66e8b"", ""displayName"": ""MLflow"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
115,ENTRA,0368cd11-8a08-47ed-b860-f213b75fe1e3,USFLMIA-AP04,USFLMIA-AP04,1,ManagedIdentity,,"{""id"": ""0368cd11-8a08-47ed-b860-f213b75fe1e3"", ""appId"": ""f0874786-7001-40d7-89c4-68f3af66dee2"", ""displayName"": ""USFLMIA-AP04"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
116,ENTRA,0380fee4-2b17-40a0-b4b8-e63184197d78,WSAMZN-4SFJK34B,WSAMZN-4SFJK34B,1,ManagedIdentity,,"{""id"": ""0380fee4-2b17-40a0-b4b8-e63184197d78"", ""appId"": ""3930e698-3213-4a50-9e89-286cb6e933c7"", ""displayName"": ""WSAMZN-4SFJK34B"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
117,ENTRA,0381fa62-2ce1-43ab-9cfb-04940822c4c4,azeuwnpavdd-8,azeuwnpavdd-8,1,ManagedIdentity,,"{""id"": ""0381fa62-2ce1-43ab-9cfb-04940822c4c4"", ""appId"": ""98383c4e-78b5-4c59-acea-2e5432410ccd"", ""displayName"": ""azeuwnpavdd-8"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
